"";"subj.id";"age_s_c";"gender";"educ_s_c";"prior.climate.pos";"prior.climate.cert";"prior.climate.imp";"prior.climate.diff";"prior.climate.act";"prior.gmo.pos";"prior.gmo.cert";"prior.gmo.imp";"prior.gmo.diff";"prior.hom.pos";"prior.hom.cert";"prior.hom.imp";"prior.hom.diff";"condition";"topic";"version";"diff";"eff";"frustr";"order";"percc";"resp";"rt";"ideology";"num_c";"crt_c";"Duration__in_seconds";"prior.conc";"ideology.conc";"condition.binary";"eff.index"
"1619";1042;-0,0232795821031119;1;0,380952380952378;-24;33;-46;-50;-50;-39;50;29;-46;-22;22;-50;-50;"hard";"gmo";"ns";5;17;-20;1;48;1;37,901;6,66666666666667;0,460939931528167;0,7296918767507;1514;"conc";"conc";"1";11
"1620";1042;-0,0232795821031119;1;0,380952380952378;-24;33;-46;-50;-50;-39;50;29;-46;-22;22;-50;-50;"hard";"hom";"s";5;7;-16;2;42;1;20,336;6,66666666666667;0,460939931528167;0,7296918767507;1514;"disc";"neutr";"1";6
"1621";1044;0,0172609584374286;0;0,380952380952378;32;42;32;41;25;-12;32;8;2;26;16;16;14;"hard";"clim";"s";-17;-12;-47;3;38;0;16,838;3,66666666666667;0,0164954870837227;-0,2703081232493;983;"conc";"conc";"1";-14,5
"1622";1044;0,0172609584374286;0;0,380952380952378;32;42;32;41;25;-12;32;8;2;26;16;16;14;"hard";"gmo";"s";-14;8;-41;2;50;0;20,571;3,66666666666667;0,0164954870837227;-0,2703081232493;983;"conc";"conc";"1";-3
"1623";1044;0,0172609584374286;0;0,380952380952378;32;42;32;41;25;-12;32;8;2;26;16;16;14;"hard";"hom";"ns";-37;-38;-39;1;15;0;21,516;3,66666666666667;0,0164954870837227;-0,2703081232493;983;"disc";"neutr";"1";-37,5
"1624";1045;-0,347603906427436;1;-0,619047619047622;21;30;15;-13;32;20;10;-6;6;-21;10;-5;10;"hard";"clim";"ns";-8;6;12;1;14;1;36,673;2,66666666666667;0,238717709305945;0,0630252100840336;1140;"disc";"disc";"1";-1
"1625";1045;-0,347603906427436;1;-0,619047619047622;21;30;15;-13;32;20;10;-6;6;-21;10;-5;10;"hard";"gmo";"s";-7;-6;-15;3;18;1;32,559;2,66666666666667;0,238717709305945;0,0630252100840336;1140;"conc";"conc";"1";-6,5
"1626";1045;-0,347603906427436;1;-0,619047619047622;21;30;15;-13;32;20;10;-6;6;-21;10;-5;10;"hard";"hom";"s";-5;-8;-10;2;16;1;42,802;2,66666666666667;0,238717709305945;0,0630252100840336;1140;"conc";"neutr";"1";-6,5
"1627";1048;0,301044742221212;0;0,0476190476190447;-48;50;3;-44;-50;-48;49;38;-50;39;26;37;-48;"easy";"clim";"s";35;-29;50;1;50;0;78,279;7;0,0164954870837227;-0,2703081232493;2466;"disc";"disc";"0";3
"1628";1048;0,301044742221212;0;0,0476190476190447;-48;50;3;-44;-50;-48;49;38;-50;39;26;37;-48;"easy";"gmo";"ns";-48;14;36;3;50;1;53,593;7;0,0164954870837227;-0,2703081232493;2466;"conc";"conc";"0";-17
"1629";1048;0,301044742221212;0;0,0476190476190447;-48;50;3;-44;-50;-48;49;38;-50;39;26;37;-48;"easy";"hom";"s";50;16;26;2;50;0;38,045;7;0,0164954870837227;-0,2703081232493;2466;"disc";"neutr";"0";33
"1630";1049;-0,198955257778788;1;-0,285714285714289;-48;46;2;-9;3;-11;36;23;9;27;20;20;40;"hard";"clim";"s";20;42;12;1;36;0;59,539;6;0,238717709305945;-0,2703081232493;3576;"disc";"disc";"1";31
"1631";1049;-0,198955257778788;1;-0,285714285714289;-48;46;2;-9;3;-11;36;23;9;27;20;20;40;"hard";"gmo";"ns";2;11;33;2;45;0;112,378;6;0,238717709305945;-0,2703081232493;3576;"conc";"conc";"1";6,5
"1632";1049;-0,198955257778788;1;-0,285714285714289;-48;46;2;-9;3;-11;36;23;9;27;20;20;40;"hard";"hom";"s";7;9;47;3;45;1;73,644;6;0,238717709305945;-0,2703081232493;3576;"disc";"neutr";"1";8
"1633";1051;0,355098796275266;0;0,380952380952378;39;47;23;-47;50;-50;50;16;22;-50;50;-50;-50;"easy";"clim";"ns";-19;-25;-48;2;40;0;82,065;5;0,127606598194834;0,396358543417367;1710;"disc";"conc";"0";-22
"1634";1051;0,355098796275266;0;0,380952380952378;39;47;23;-47;50;-50;50;16;22;-50;50;-50;-50;"easy";"gmo";"s";3;15;3;1;22;0;65,539;5;0,127606598194834;0,396358543417367;1710;"conc";"disc";"0";9
"1635";1051;0,355098796275266;0;0,380952380952378;39;47;23;-47;50;-50;50;16;22;-50;50;-50;-50;"easy";"hom";"s";-41;-40;-44;3;44;0;38,601;5;0,127606598194834;0,396358543417367;1710;"conc";"neutr";"0";-40,5
"1636";1054;0,206450147626618;0;0,0476190476190447;-11;28;32;-27;28;2;-25;-34;-10;-7;15;-23;-23;"easy";"clim";"s";27;26;27;2;-15;0;28,003;4;0,0164954870837227;0,0630252100840336;963;"disc";"neutr";"0";26,5
"1637";1054;0,206450147626618;0;0,0476190476190447;-11;28;32;-27;28;2;-25;-34;-10;-7;15;-23;-23;"easy";"gmo";"s";34;28;22;3;-28;0;18,301;4;0,0164954870837227;0,0630252100840336;963;"disc";"neutr";"0";31
"1638";1054;0,206450147626618;0;0,0476190476190447;-11;28;32;-27;28;2;-25;-34;-10;-7;15;-23;-23;"easy";"hom";"s";28;20;20;1;-18;1;25,001;4;0,0164954870837227;0,0630252100840336;963;"disc";"neutr";"0";24
"1639";1055;-0,225982284805815;1;0,380952380952378;-50;50;-50;-50;-50;-23;50;35;-43;50;50;42;-50;"hard";"clim";"ns";-44;-50;-50;2;50;1;16,039;7;0,460939931528167;0,7296918767507;1414;"conc";"conc";"1";-47
"1640";1055;-0,225982284805815;1;0,380952380952378;-50;50;-50;-50;-50;-23;50;35;-43;50;50;42;-50;"hard";"gmo";"s";-42;-39;-50;1;50;1;84,085;7;0,460939931528167;0,7296918767507;1414;"disc";"disc";"1";-40,5
"1641";1055;-0,225982284805815;1;0,380952380952378;-50;50;-50;-50;-50;-23;50;35;-43;50;50;42;-50;"hard";"hom";"s";-45;-50;-50;3;50;1;30,644;7;0,460939931528167;0,7296918767507;1414;"disc";"neutr";"1";-47,5
"1642";1056;0,0442879854644556;0;0,380952380952378;2;2;2;4;4;-27;30;26;-25;2;2;2;2;"easy";"clim";"ns";44;40;49;3;-46;0;16,101;3,66666666666667;0,0164954870837227;0,0630252100840336;1191;"disc";"disc";"0";42
"1643";1056;0,0442879854644556;0;0,380952380952378;2;2;2;4;4;-27;30;26;-25;2;2;2;2;"easy";"gmo";"ns";25;25;49;1;-49;1;16,3;3,66666666666667;0,0164954870837227;0,0630252100840336;1191;"disc";"disc";"0";25
"1644";1056;0,0442879854644556;0;0,380952380952378;2;2;2;4;4;-27;30;26;-25;2;2;2;2;"easy";"hom";"ns";38;39;50;2;-47;1;51,187;3,66666666666667;0,0164954870837227;0,0630252100840336;1191;"disc";"neutr";"0";38,5
"1645";1057;0,233477174653645;1;0,0476190476190447;42;42;42;-50;50;27;21;-19;21;37;31;-40;-39;"easy";"clim";"ns";-50;-50;1;3;50;0;17,475;2,66666666666667;0,349828820417056;0,396358543417367;1910;"disc";"disc";"0";-50
"1646";1057;0,233477174653645;1;0,0476190476190447;42;42;42;-50;50;27;21;-19;21;37;31;-40;-39;"easy";"gmo";"s";-50;-50;1;2;50;1;35,765;2,66666666666667;0,349828820417056;0,396358543417367;1910;"conc";"conc";"0";-50
"1647";1057;0,233477174653645;1;0,0476190476190447;42;42;42;-50;50;27;21;-19;21;37;31;-40;-39;"easy";"hom";"s";-49;-50;1;1;50;0;39,822;2,66666666666667;0,349828820417056;0,396358543417367;1910;"conc";"neutr";"0";-49,5
"1648";1058;0,233477174653645;0;0,380952380952378;31;30;10;-21;50;-30;-32;-29;-20;20;21;-10;-11;"easy";"clim";"ns";38;-30;36;2;-50;0;66,654;6,33333333333333;-0,2057267351385;-0,2703081232493;1848;"disc";"conc";"0";4
"1649";1058;0,233477174653645;0;0,380952380952378;31;30;10;-21;50;-30;-32;-29;-20;20;21;-10;-11;"easy";"gmo";"ns";41;-31;41;1;-50;0;26,429;6,33333333333333;-0,2057267351385;-0,2703081232493;1848;"disc";"conc";"0";5
"1650";1058;0,233477174653645;0;0,380952380952378;31;30;10;-21;50;-30;-32;-29;-20;20;21;-10;-11;"easy";"hom";"ns";32;-21;-31;3;-31;1;28,053;6,33333333333333;-0,2057267351385;-0,2703081232493;1848;"disc";"neutr";"0";5,5
"1651";1062;0,0983420395185097;0;0,0476190476190447;20;21;20;-32;20;-50;50;50;1;32;32;32;-50;"hard";"clim";"s";-21;-10;-31;2;35;1;84,535;5,66666666666667;-0,0946156240273884;-0,2703081232493;2300;"conc";"disc";"1";-15,5
"1652";1062;0,0983420395185097;0;0,0476190476190447;20;21;20;-32;20;-50;50;50;1;32;32;32;-50;"hard";"gmo";"ns";-26;-18;-24;3;21;1;67,692;5,66666666666667;-0,0946156240273884;-0,2703081232493;2300;"disc";"conc";"1";-22
"1653";1062;0,0983420395185097;0;0,0476190476190447;20;21;20;-32;20;-50;50;50;1;32;32;32;-50;"hard";"hom";"ns";-1;0;-20;1;20;1;59,335;5,66666666666667;-0,0946156240273884;-0,2703081232493;2300;"disc";"neutr";"1";-0,5
"1654";1063;-0,144901203724734;0;0,0476190476190447;-33;46;30;20;-49;-28;50;-15;-39;-4;45;-7;41;"hard";"clim";"ns";48;45;35;3;20;1;31,401;5,33333333333333;0,0164954870837227;0,0630252100840336;1151;"conc";"conc";"1";46,5
"1655";1063;-0,144901203724734;0;0,0476190476190447;-33;46;30;20;-49;-28;50;-15;-39;-4;45;-7;41;"hard";"gmo";"ns";48;50;45;2;-13;1;27,2;5,33333333333333;0,0164954870837227;0,0630252100840336;1151;"conc";"conc";"1";49
"1656";1063;-0,144901203724734;0;0,0476190476190447;-33;46;30;20;-49;-28;50;-15;-39;-4;45;-7;41;"hard";"hom";"ns";40;49;50;1;46;0;36,383;5,33333333333333;0,0164954870837227;0,0630252100840336;1151;"conc";"neutr";"1";44,5
"1657";1065;-0,00976606858959844;0;0,380952380952378;-50;21;1;-29;-50;-50;25;50;-50;1;1;1;-23;"hard";"clim";"s";41;39;1;2;1;1;73,39;6;0,238717709305945;0,396358543417367;1790;"disc";"disc";"1";40
"1658";1065;-0,00976606858959844;0;0,380952380952378;-50;21;1;-29;-50;-50;25;50;-50;1;1;1;-23;"hard";"gmo";"ns";43;41;1;3;1;1;43,298;6;0,238717709305945;0,396358543417367;1790;"conc";"conc";"1";42
"1659";1065;-0,00976606858959844;0;0,380952380952378;-50;21;1;-29;-50;-50;25;50;-50;1;1;1;-23;"hard";"hom";"s";40;50;1;1;-30;1;80,902;6;0,238717709305945;0,396358543417367;1790;"disc";"neutr";"1";45
"1660";1066;0,179423120599591;0;0,380952380952378;10;-9;-10;21;31;-41;41;20;31;10;10;10;31;"hard";"clim";"s";50;50;50;2;-50;0;50,232;6,33333333333333;0,0164954870837227;0,0630252100840336;1755;"conc";"disc";"1";50
"1661";1066;0,179423120599591;0;0,380952380952378;10;-9;-10;21;31;-41;41;20;31;10;10;10;31;"hard";"gmo";"s";50;50;50;1;-50;0;62,805;6,33333333333333;0,0164954870837227;0,0630252100840336;1755;"conc";"disc";"1";50
"1662";1066;0,179423120599591;0;0,380952380952378;10;-9;-10;21;31;-41;41;20;31;10;10;10;31;"hard";"hom";"s";50;50;50;3;-50;0;16,969;6,33333333333333;0,0164954870837227;0,0630252100840336;1755;"conc";"neutr";"1";50
"1663";1069;0,125369066545537;0;0,0476190476190447;40;42;31;48;50;22;10;20;41;-30;21;21;32;"easy";"clim";"ns";20;24;-9;3;22;0;42,632;4,33333333333333;-0,302948957360722;-0,2703081232493;2461;"disc";"conc";"0";22
"1664";1069;0,125369066545537;0;0,0476190476190447;40;42;31;48;50;22;10;20;41;-30;21;21;32;"easy";"gmo";"s";20;22;-10;1;-41;1;81,09;4,33333333333333;-0,302948957360722;-0,2703081232493;2461;"conc";"disc";"0";21
"1665";1069;0,125369066545537;0;0,0476190476190447;40;42;31;48;50;22;10;20;41;-30;21;21;32;"easy";"hom";"ns";21;31;-21;2;11;1;45,031;4,33333333333333;-0,302948957360722;-0,2703081232493;2461;"disc";"neutr";"0";26
"1666";1072;-0,185441744265274;0;0,380952380952378;46;34;50;-49;47;-50;50;17;-44;39;28;11;-50;"easy";"clim";"s";-18;-19;-25;3;16;0;20,07;7;0,127606598194834;0,0630252100840336;1223;"conc";"disc";"0";-18,5
"1667";1072;-0,185441744265274;0;0,380952380952378;46;34;50;-49;47;-50;50;17;-44;39;28;11;-50;"easy";"gmo";"s";29;23;0;2;14;0;15,876;7;0,127606598194834;0,0630252100840336;1223;"conc";"disc";"0";26
"1668";1072;-0,185441744265274;0;0,380952380952378;46;34;50;-49;47;-50;50;17;-44;39;28;11;-50;"easy";"hom";"s";27;26;50;1;-43;0;38,561;7;0,127606598194834;0,0630252100840336;1223;"conc";"neutr";"0";26,5
"1669";1076;0,328071769248239;0;0,380952380952378;21;42;11;-50;21;-41;50;10;-50;-50;32;-10;-50;"hard";"clim";"ns";21;31;11;2;-9;0;88,504;7;0,349828820417056;0,7296918767507;3334;"disc";"conc";"1";26
"1670";1076;0,328071769248239;0;0,380952380952378;21;42;11;-50;21;-41;50;10;-50;-50;32;-10;-50;"hard";"gmo";"s";42;41;43;1;-40;0;88,546;7;0,349828820417056;0,7296918767507;3334;"conc";"disc";"1";41,5
"1671";1076;0,328071769248239;0;0,380952380952378;21;42;11;-50;21;-41;50;10;-50;-50;32;-10;-50;"hard";"hom";"s";33;31;21;3;-20;1;106,448;7;0,349828820417056;0,7296918767507;3334;"conc";"neutr";"1";32
"1672";1077;-0,212468771292301;1;0,0476190476190447;-12;40;15;14;-29;-40;26;19;18;16;29;27;22;"easy";"clim";"ns";27;27;24;3;17;1;16,002;6,33333333333333;0,0164954870837227;-0,2703081232493;902;"conc";"conc";"0";27
"1673";1077;-0,212468771292301;1;0,0476190476190447;-12;40;15;14;-29;-40;26;19;18;16;29;27;22;"easy";"gmo";"ns";21;17;32;2;23;0;16,97;6,33333333333333;0,0164954870837227;-0,2703081232493;902;"conc";"conc";"0";19
"1674";1077;-0,212468771292301;1;0,0476190476190447;-12;40;15;14;-29;-40;26;19;18;16;29;27;22;"easy";"hom";"s";21;8;29;1;23;1;17,093;6,33333333333333;0,0164954870837227;-0,2703081232493;902;"disc";"neutr";"0";14,5
"1675";1079;0,152396093572564;1;-0,285714285714289;50;49;41;1;50;17;5;1;-40;21;21;1;-40;"easy";"clim";"ns";-8;-8;-10;3;50;1;127,669;2,33333333333333;0,238717709305945;0,0630252100840336;3307;"disc";"disc";"0";-8
"1676";1079;0,152396093572564;1;-0,285714285714289;50;49;41;1;50;17;5;1;-40;21;21;1;-40;"easy";"gmo";"ns";-19;-15;-18;2;50;1;65,374;2,33333333333333;0,238717709305945;0,0630252100840336;3307;"disc";"disc";"0";-17
"1677";1079;0,152396093572564;1;-0,285714285714289;50;49;41;1;50;17;5;1;-40;21;21;1;-40;"easy";"hom";"s";-15;12;-8;1;50;1;541,673;2,33333333333333;0,238717709305945;0,0630252100840336;3307;"conc";"neutr";"0";-1,5
"1678";1081;-0,050306609130139;1;0,0476190476190447;-41;42;11;-11;30;-38;39;31;-30;40;38;45;-41;"easy";"clim";"ns";15;15;-18;3;-17;0;20,645;3,33333333333333;-0,0946156240273884;-0,2703081232493;841;"conc";"disc";"0";15
"1679";1081;-0,050306609130139;1;0,0476190476190447;-41;42;11;-11;30;-38;39;31;-30;40;38;45;-41;"easy";"gmo";"s";30;31;-30;1;-29;1;16,786;3,33333333333333;-0,0946156240273884;-0,2703081232493;841;"disc";"conc";"0";30,5
"1680";1081;-0,050306609130139;1;0,0476190476190447;-41;42;11;-11;30;-38;39;31;-30;40;38;45;-41;"easy";"hom";"ns";11;20;-17;2;-18;1;21,524;3,33333333333333;-0,0946156240273884;-0,2703081232493;841;"conc";"neutr";"0";15,5
"1681";1083;0,287531228707699;0;0,0476190476190447;33;30;-9;-37;37;43;46;-45;-44;-39;-46;-46;-44;"easy";"clim";"s";26;25;44;3;-22;1;48,242;6,33333333333333;-0,2057267351385;-0,2703081232493;1748;"conc";"disc";"0";25,5
"1682";1083;0,287531228707699;0;0,0476190476190447;33;30;-9;-37;37;43;46;-45;-44;-39;-46;-46;-44;"easy";"gmo";"s";24;39;42;2;-44;1;25,485;6,33333333333333;-0,2057267351385;-0,2703081232493;1748;"conc";"disc";"0";31,5
"1683";1083;0,287531228707699;0;0,0476190476190447;33;30;-9;-37;37;43;46;-45;-44;-39;-46;-46;-44;"easy";"hom";"ns";32;35;31;1;-43;0;86,901;6,33333333333333;-0,2057267351385;-0,2703081232493;1748;"disc";"neutr";"0";33,5
"1684";1090;0,13888258005905;1;-0,285714285714289;-48;49;5;-33;-50;-36;44;32;-41;-49;49;50;-49;"hard";"clim";"s";4;4;4;1;30;0;17,587;6,33333333333333;-0,0946156240273884;-0,2703081232493;1165;"disc";"disc";"1";4
"1685";1090;0,13888258005905;1;-0,285714285714289;-48;49;5;-33;-50;-36;44;32;-41;-49;49;50;-49;"hard";"gmo";"s";4;4;6;2;6;0;18,224;6,33333333333333;-0,0946156240273884;-0,2703081232493;1165;"disc";"disc";"1";4
"1686";1090;0,13888258005905;1;-0,285714285714289;-48;49;5;-33;-50;-36;44;32;-41;-49;49;50;-49;"hard";"hom";"ns";6;5;7;3;6;0;17,075;6,33333333333333;-0,0946156240273884;-0,2703081232493;1165;"conc";"neutr";"1";5,5
"1687";1091;0,192936634113104;1;-0,285714285714289;41;41;15;43;29;26;41;-39;-38;26;31;19;-28;"hard";"clim";"s";31;18;5;2;9;1;19,859;2,33333333333333;-0,0946156240273884;-0,2703081232493;1088;"conc";"conc";"1";24,5
"1688";1091;0,192936634113104;1;-0,285714285714289;41;41;15;43;29;26;41;-39;-38;26;31;19;-28;"hard";"gmo";"ns";16;10;5;3;23;0;16,283;2,33333333333333;-0,0946156240273884;-0,2703081232493;1088;"disc";"disc";"1";13
"1689";1091;0,192936634113104;1;-0,285714285714289;41;41;15;43;29;26;41;-39;-38;26;31;19;-28;"hard";"hom";"s";26;14;7;1;6;0;23,91;2,33333333333333;-0,0946156240273884;-0,2703081232493;1088;"conc";"neutr";"1";20
"1690";1093;-0,171928230751761;1;0,0476190476190447;23;33;15;-41;21;50;41;-26;-42;-41;50;-48;-46;"easy";"clim";"ns";27;21;-10;1;39;1;16,896;4;0,0164954870837227;-0,2703081232493;763;"disc";"neutr";"0";24
"1691";1093;-0,171928230751761;1;0,0476190476190447;23;33;15;-41;21;50;41;-26;-42;-41;50;-48;-46;"easy";"gmo";"ns";14;18;-9;3;41;0;17,885;4;0,0164954870837227;-0,2703081232493;763;"disc";"neutr";"0";16
"1692";1093;-0,171928230751761;1;0,0476190476190447;23;33;15;-41;21;50;41;-26;-42;-41;50;-48;-46;"easy";"hom";"s";18;25;-16;2;39;1;18,3;4;0,0164954870837227;-0,2703081232493;763;"conc";"neutr";"0";21,5
"1693";1094;0,436179877356348;0;0,0476190476190447;25;19;-15;-40;-50;-48;50;-50;-50;-50;50;-50;-50;"easy";"clim";"s";50;50;50;2;-50;1;15,9;7;-0,0946156240273884;-0,2703081232493;703;"conc";"disc";"0";50
"1694";1094;0,436179877356348;0;0,0476190476190447;25;19;-15;-40;-50;-48;50;-50;-50;-50;50;-50;-50;"easy";"gmo";"s";50;50;50;1;-50;0;25,634;7;-0,0946156240273884;-0,2703081232493;703;"conc";"disc";"0";50
"1695";1094;0,436179877356348;0;0,0476190476190447;25;19;-15;-40;-50;-48;50;-50;-50;-50;50;-50;-50;"easy";"hom";"s";50;50;50;3;-50;0;42,356;7;-0,0946156240273884;-0,2703081232493;703;"conc";"neutr";"0";50
"1696";1095;0,314558255734726;0;0,0476190476190447;44;43;31;-38;45;21;21;-11;-19;10;-33;-11;29;"easy";"clim";"s";41;23;-32;2;42;1;17,19;2;0,238717709305945;0,7296918767507;1530;"conc";"conc";"0";32
"1697";1095;0,314558255734726;0;0,0476190476190447;44;43;31;-38;45;21;21;-11;-19;10;-33;-11;29;"easy";"gmo";"s";-30;20;24;3;22;1;17,336;2;0,238717709305945;0,7296918767507;1530;"conc";"conc";"0";-5
"1698";1095;0,314558255734726;0;0,0476190476190447;44;43;31;-38;45;21;21;-11;-19;10;-33;-11;29;"easy";"hom";"s";41;20;42;1;21;0;28,346;2;0,238717709305945;0,7296918767507;1530;"conc";"neutr";"0";30,5
"1699";1096;-0,239495798319328;0;0,380952380952378;12;31;21;11;21;2;13;13;22;2;2;32;50;"easy";"clim";"ns";38;50;2;1;14;1;84,371;4,66666666666667;0,127606598194834;0,0630252100840336;1725;"disc";"conc";"0";44
"1700";1096;-0,239495798319328;0;0,380952380952378;12;31;21;11;21;2;13;13;22;2;2;32;50;"easy";"gmo";"ns";27;36;2;3;22;1;16,402;4,66666666666667;0,127606598194834;0,0630252100840336;1725;"disc";"conc";"0";31,5
"1701";1096;-0,239495798319328;0;0,380952380952378;12;31;21;11;21;2;13;13;22;2;2;32;50;"easy";"hom";"ns";21;20;2;2;23;1;20,333;4,66666666666667;0,127606598194834;0,0630252100840336;1725;"disc";"neutr";"0";20,5
"1702";1098;0,0848285260049962;0;0,0476190476190447;-41;32;20;-41;-40;-50;50;50;-50;1;1;1;50;"hard";"clim";"s";42;50;1;3;41;0;36,706;6;0,127606598194834;0,0630252100840336;1633;"disc";"disc";"1";46
"1703";1098;0,0848285260049962;0;0,0476190476190447;-41;32;20;-41;-40;-50;50;50;-50;1;1;1;50;"hard";"gmo";"s";31;42;1;1;41;0;86,156;6;0,127606598194834;0,0630252100840336;1633;"disc";"disc";"1";36,5
"1704";1098;0,0848285260049962;0;0,0476190476190447;-41;32;20;-41;-40;-50;50;50;-50;1;1;1;50;"hard";"hom";"s";41;50;1;2;41;1;31,096;6;0,127606598194834;0,0630252100840336;1633;"disc";"neutr";"1";45,5
"1705";1099;-0,320576879400409;1;0,0476190476190447;11;-8;10;11;-11;11;12;10;-8;12;-11;-10;20;"hard";"clim";"s";11;13;-11;2;9;1;26,967;6;0,238717709305945;0,396358543417367;1342;"conc";"disc";"1";12
"1706";1099;-0,320576879400409;1;0,0476190476190447;11;-8;10;11;-11;11;12;10;-8;12;-11;-10;20;"hard";"gmo";"ns";11;31;-10;1;20;1;32,776;6;0,238717709305945;0,396358543417367;1342;"disc";"conc";"1";21
"1707";1099;-0,320576879400409;1;0,0476190476190447;11;-8;10;11;-11;11;12;10;-8;12;-11;-10;20;"hard";"hom";"s";-1;12;10;3;10;1;19,706;6;0,238717709305945;0,396358543417367;1342;"conc";"neutr";"1";5,5
"1708";1100;0,165909607086077;0;0,0476190476190447;48;43;-7;-29;12;-50;50;49;-36;-25;50;20;-34;"easy";"clim";"ns";37;22;16;1;36;1;61,801;6;0,0164954870837227;-0,2703081232493;1358;"disc";"conc";"0";29,5
"1709";1100;0,165909607086077;0;0,0476190476190447;48;43;-7;-29;12;-50;50;49;-36;-25;50;20;-34;"easy";"gmo";"s";12;-11;-13;2;25;1;30,8;6;0,0164954870837227;-0,2703081232493;1358;"conc";"disc";"0";0,5
"1710";1100;0,165909607086077;0;0,0476190476190447;48;43;-7;-29;12;-50;50;49;-36;-25;50;20;-34;"easy";"hom";"s";-22;-27;-27;3;27;0;16,877;6;0,0164954870837227;-0,2703081232493;1358;"conc";"neutr";"0";-24,5
"1711";1101;0,0848285260049962;1;0,380952380952378;-50;50;21;-50;-20;11;50;12;-40;21;50;-8;-50;"hard";"clim";"s";11;12;13;2;-10;1;55,871;4,33333333333333;0,238717709305945;0,0630252100840336;2573;"disc";"disc";"1";11,5
"1712";1101;0,0848285260049962;1;0,380952380952378;-50;50;21;-50;-20;11;50;12;-40;21;50;-8;-50;"hard";"gmo";"s";12;13;12;3;-10;1;16,423;4,33333333333333;0,238717709305945;0,0630252100840336;2573;"disc";"disc";"1";12,5
"1713";1101;0,0848285260049962;1;0,380952380952378;-50;50;21;-50;-20;11;50;12;-40;21;50;-8;-50;"hard";"hom";"ns";9;21;12;1;32;1;40,816;4,33333333333333;0,238717709305945;0,0630252100840336;2573;"conc";"neutr";"1";15
"1714";1105;-0,0367930956166255;0;0,380952380952378;-8;21;16;12;18;-24;48;24;-17;-11;31;-11;-15;"hard";"clim";"ns";-22;-24;-20;3;-35;0;43,501;5,33333333333333;-0,316837846249611;-0,2703081232493;2754;"conc";"conc";"1";-23
"1715";1105;-0,0367930956166255;0;0,380952380952378;-8;21;16;12;18;-24;48;24;-17;-11;31;-11;-15;"hard";"gmo";"ns";-34;-23;-25;2;-25;0;21,611;5,33333333333333;-0,316837846249611;-0,2703081232493;2754;"conc";"conc";"1";-28,5
"1716";1105;-0,0367930956166255;0;0,380952380952378;-8;21;16;12;18;-24;48;24;-17;-11;31;-11;-15;"hard";"hom";"ns";-16;-15;-25;1;-18;0;80,72;5,33333333333333;-0,316837846249611;-0,2703081232493;2754;"conc";"neutr";"1";-15,5
"1717";1106;0,219963661140131;0;0,380952380952378;34;36;36;34;43;32;31;11;-29;-20;30;-29;11;"hard";"clim";"s";16;18;-35;2;20;1;16,401;2,33333333333333;-0,316837846249611;0,0630252100840336;776;"conc";"conc";"1";17
"1718";1106;0,219963661140131;0;0,380952380952378;34;36;36;34;43;32;31;11;-29;-20;30;-29;11;"hard";"gmo";"ns";19;20;-33;3;22;0;16,496;2,33333333333333;-0,316837846249611;0,0630252100840336;776;"disc";"disc";"1";19,5
"1719";1106;0,219963661140131;0;0,380952380952378;34;36;36;34;43;32;31;11;-29;-20;30;-29;11;"hard";"hom";"ns";28;21;-31;1;2;1;18,622;2,33333333333333;-0,316837846249611;0,0630252100840336;776;"disc";"neutr";"1";24,5
"1720";1107;-0,0908471496706795;0;0,380952380952378;31;50;44;-30;46;-47;50;50;-50;-31;50;35;-46;"hard";"clim";"s";-23;13;-11;2;31;0;54,4;5;-0,427948957360722;-0,2703081232493;1466;"conc";"disc";"1";-5
"1721";1107;-0,0908471496706795;0;0,380952380952378;31;50;44;-30;46;-47;50;50;-50;-31;50;35;-46;"hard";"gmo";"ns";-32;11;-49;1;50;0;42,634;5;-0,427948957360722;-0,2703081232493;1466;"disc";"conc";"1";-10,5
"1722";1107;-0,0908471496706795;0;0,380952380952378;31;50;44;-30;46;-47;50;50;-50;-31;50;35;-46;"hard";"hom";"s";26;29;-18;3;-32;1;37,101;5;-0,427948957360722;-0,2703081232493;1466;"conc";"neutr";"1";27,5
"1723";1108;0,260504201680672;1;0,380952380952378;26;35;21;-19;32;-31;37;21;-20;21;42;-42;11;"hard";"clim";"s";24;30;29;3;-21;0;54,276;3,33333333333333;0,127606598194834;-0,2703081232493;2972;"conc";"conc";"1";27
"1724";1108;0,260504201680672;1;0,380952380952378;26;35;21;-19;32;-31;37;21;-20;21;42;-42;11;"hard";"gmo";"s";21;22;21;2;33;1;39,591;3,33333333333333;0,127606598194834;-0,2703081232493;2972;"conc";"conc";"1";21,5
"1725";1108;0,260504201680672;1;0,380952380952378;26;35;21;-19;32;-31;37;21;-20;21;42;-42;11;"hard";"hom";"ns";20;21;21;1;41;1;45,028;3,33333333333333;0,127606598194834;-0,2703081232493;2972;"disc";"neutr";"1";20,5
"1726";1109;-0,185441744265274;0;0,380952380952378;42;29;30;-31;35;-25;27;9;-17;34;26;-9;-26;"easy";"clim";"ns";19;13;31;1;-27;0;18,489;5,33333333333333;-0,316837846249611;-0,2703081232493;940;"disc";"conc";"0";16
