"";"subj.id";"age_s_c";"gender";"educ_s_c";"prior.climate.pos";"prior.climate.cert";"prior.climate.imp";"prior.climate.diff";"prior.climate.act_1";"prior.gmo.pos";"prior.gmo.cert";"prior.gmo.imp";"prior.gmo.diff";"prior.hom.pos";"prior.hom.cert";"prior.hom.imp";"prior.hom.diff";"condition";"topic";"version";"diff";"eff";"frustr";"order";"percc";"resp";"rt";"ideology";"num_c";"prior.conc";"ideology.conc";"condition.binary"
"482";293;0,283767330426928;0;0,374887082204156;34;14;15;9;45;14;30;-5;-18;2;-18;-28;-19;"easy";"gmo";"ns";2;3;-30;1;-47;1;99,516;1,66666666666667;-0,0698584763625419;"conc";"disc";"0"
"483";293;0,283767330426928;0;0,374887082204156;34;14;15;9;45;14;30;-5;-18;2;-18;-28;-19;"easy";"hom";"ns";12;10;6;3;-18;1;79,729;1,66666666666667;-0,0698584763625419;"conc";"neutr";"0"
"484";294;0,35623109854287;0;0,0415537488708225;11;11;42;-20;21;11;11;31;-11;31;42;12;-10;"hard";"clim";"s";-41;10;-20;3;50;0;1029,854;4,33333333333333;0,263474856970791;"disc";"disc";"1"
"485";294;0,35623109854287;0;0,0415537488708225;11;11;42;-20;21;11;11;31;-11;31;42;12;-10;"hard";"gmo";"s";-50;-49;-50;1;50;1;57,187;4,33333333333333;0,263474856970791;"disc";"disc";"1"
"486";294;0,35623109854287;0;0,0415537488708225;11;11;42;-20;21;11;11;31;-11;31;42;12;-10;"hard";"hom";"s";-50;-50;-50;2;50;0;117,815;4,33333333333333;0,263474856970791;"disc";"neutr";"1"
"487";296;0,182318055064609;0;0,374887082204156;41;43;19;-33;39;-13;39;27;-12;39;37;36;38;"easy";"clim";"ns";-28;-23;-40;2;37;0;90,6;4;-0,180969587473653;"conc";"neutr";"0"
"488";296;0,182318055064609;0;0,374887082204156;41;43;19;-33;39;-13;39;27;-12;39;37;36;38;"easy";"gmo";"s";-32;-45;-44;3;35;1;84,202;4;-0,180969587473653;"disc";"neutr";"0"
"489";296;0,182318055064609;0;0,374887082204156;41;43;19;-33;39;-13;39;27;-12;39;37;36;38;"easy";"hom";"ns";-21;-13;-43;1;49;1;75,692;4;-0,180969587473653;"conc";"neutr";"0"
"490";297;0,240289069557362;1;0,0415537488708225;-9;50;29;0;0;-16;30;37;0;2;23;20;38;"hard";"clim";"s";22;11;-1;1;24;0;102,659;6;0,263474856970791;"disc";"disc";"1"
"491";297;0,240289069557362;1;0,0415537488708225;-9;50;29;0;0;-16;30;37;0;2;23;20;38;"hard";"gmo";"ns";22;13;0;3;24;1;64,571;6;0,263474856970791;"conc";"conc";"1"
"492";297;0,240289069557362;1;0,0415537488708225;-9;50;29;0;0;-16;30;37;0;2;23;20;38;"hard";"hom";"s";19;22;0;2;24;0;71,29;6;0,263474856970791;"disc";"neutr";"1"
"493";298;-0,411884843486116;1;-0,291779584462511;50;41;38;-15;40;-23;28;13;-12;36;24;33;-14;"hard";"clim";"s";-23;24;-47;1;20;1;93,502;5;0,15236374585968;"neutr";"disc";"1"
"494";298;-0,411884843486116;1;-0,291779584462511;50;41;38;-15;40;-23;28;13;-12;36;24;33;-14;"hard";"gmo";"s";-20;32;-46;2;31;1;83,102;5;0,15236374585968;"neutr";"disc";"1"
"495";298;-0,411884843486116;1;-0,291779584462511;50;41;38;-15;40;-23;28;13;-12;36;24;33;-14;"hard";"hom";"s";29;43;-29;3;13;1;174,495;5;0,15236374585968;"neutr";"neutr";"1"
"496";300;0,240289069557362;1;0,374887082204156;41;40;50;-50;41;-31;42;-20;-48;1;42;-50;-50;"easy";"clim";"s";-22;22;32;1;42;0;149,414;5,66666666666667;0,374585968081903;"disc";"disc";"0"
"497";300;0,240289069557362;1;0,374887082204156;41;40;50;-50;41;-31;42;-20;-48;1;42;-50;-50;"easy";"gmo";"s";22;22;11;2;32;1;143,382;5,66666666666667;0,374585968081903;"disc";"disc";"0"
"498";300;0,240289069557362;1;0,374887082204156;41;40;50;-50;41;-31;42;-20;-48;1;42;-50;-50;"easy";"hom";"ns";22;22;12;3;33;1;141,457;5,66666666666667;0,374585968081903;"conc";"neutr";"0"
"499";302;0,124347040571855;1;0,374887082204156;-50;43;-31;-50;-50;-30;-20;-18;-20;34;23;-33;-31;"hard";"clim";"ns";17;20;17;3;-20;1;187,201;6,66666666666667;0,263474856970791;"conc";"conc";"1"
"500";302;0,124347040571855;1;0,374887082204156;-50;43;-31;-50;-50;-30;-20;-18;-20;34;23;-33;-31;"hard";"gmo";"ns";-40;11;-30;1;48;1;75,324;6,66666666666667;0,263474856970791;"conc";"conc";"1"
"501";302;0,124347040571855;1;0,374887082204156;-50;43;-31;-50;-50;-30;-20;-18;-20;34;23;-33;-31;"hard";"hom";"ns";33;32;32;2;-10;1;266,041;6,66666666666667;0,263474856970791;"conc";"neutr";"1"
"502";305;0,269274576803739;1;0,374887082204156;-19;50;42;-40;50;22;32;-40;-40;12;43;-49;-39;"hard";"clim";"s";-41;12;6;2;43;1;111,785;2;0,263474856970791;"disc";"conc";"1"
"503";305;0,269274576803739;1;0,374887082204156;-19;50;42;-40;50;22;32;-40;-40;12;43;-49;-39;"hard";"gmo";"ns";-29;12;-30;1;-19;1;104,255;2;0,263474856970791;"conc";"disc";"1"
"504";305;0,269274576803739;1;0,374887082204156;-19;50;42;-40;50;22;32;-40;-40;12;43;-49;-39;"hard";"hom";"s";20;21;19;3;31;0;179,592;2;0,263474856970791;"disc";"neutr";"1"
"505";306;0,08086877970229;1;-0,291779584462511;20;20;29;-41;20;20;10;1;1;-41;-31;-48;10;"hard";"clim";"s";19;10;10;1;4;1;199,771;4,33333333333333;0,485697079193014;"disc";"disc";"1"
"506";306;0,08086877970229;1;-0,291779584462511;20;20;29;-41;20;20;10;1;1;-41;-31;-48;10;"hard";"gmo";"ns";12;11;11;2;12;0;353,812;4,33333333333333;0,485697079193014;"conc";"conc";"1"
"507";306;0,08086877970229;1;-0,291779584462511;20;20;29;-41;20;20;10;1;1;-41;-31;-48;10;"hard";"hom";"s";13;8;21;3;10;1;113,064;4,33333333333333;0,485697079193014;"disc";"neutr";"1"
"508";308;0,08086877970229;1;-0,291779584462511;50;44;40;-31;41;-41;40;41;-18;-50;50;50;-50;"easy";"clim";"s";31;20;5;1;17;1;475,65;5,33333333333333;0,15236374585968;"neutr";"disc";"0"
"509";308;0,08086877970229;1;-0,291779584462511;50;44;40;-31;41;-41;40;41;-18;-50;50;50;-50;"easy";"gmo";"ns";-7;20;-6;3;37;1;371,805;5,33333333333333;0,15236374585968;"neutr";"conc";"0"
"510";308;0,08086877970229;1;-0,291779584462511;50;44;40;-31;41;-41;40;41;-18;-50;50;50;-50;"easy";"hom";"s";-37;-31;-37;2;41;1;238,307;5,33333333333333;0,15236374585968;"neutr";"neutr";"0"
"511";311;-0,19449353913829;1;0,374887082204156;-41;-27;-31;-29;-36;-40;-41;-33;-25;-39;-42;-22;-20;"hard";"clim";"s";-30;-34;-18;3;15;0;6,725;5;0,15236374585968;"disc";"disc";"1"
"512";311;-0,19449353913829;1;0,374887082204156;-41;-27;-31;-29;-36;-40;-41;-33;-25;-39;-42;-22;-20;"hard";"gmo";"ns";-7;-29;-25;2;-14;0;45,676;5;0,15236374585968;"conc";"conc";"1"
"513";311;-0,19449353913829;1;0,374887082204156;-41;-27;-31;-29;-36;-40;-41;-33;-25;-39;-42;-22;-20;"hard";"hom";"ns";-24;-44;-23;1;-29;0;24,201;5;0,15236374585968;"conc";"neutr";"1"
"514";313;0,298260084050116;1;0,0415537488708225;26;-26;42;21;42;-50;42;21;11;36;42;-20;16;"hard";"clim";"ns";-30;-31;-31;3;42;0;108,999;6;0,374585968081903;"conc";"conc";"1"
"515";313;0,298260084050116;1;0,0415537488708225;26;-26;42;21;42;-50;42;21;11;36;42;-20;16;"hard";"gmo";"ns";-41;-41;-21;1;50;1;118,748;6;0,374585968081903;"conc";"conc";"1"
"516";313;0,298260084050116;1;0,0415537488708225;26;-26;42;21;42;-50;42;21;11;36;42;-20;16;"hard";"hom";"ns";31;20;21;2;31;1;163,168;6;0,374585968081903;"conc";"neutr";"1"
"517";316;0,0953615333254783;1;-0,625112917795844;41;41;50;-31;50;41;32;26;-30;42;41;31;-41;"easy";"clim";"ns";-20;30;-24;3;50;0;139,519;4;-0,0698584763625419;"conc";"neutr";"0"
"518";316;0,0953615333254783;1;-0,625112917795844;41;41;50;-31;50;41;32;26;-30;42;41;31;-41;"easy";"gmo";"s";30;37;-32;2;41;1;315,232;4;-0,0698584763625419;"disc";"neutr";"0"
"519";316;0,0953615333254783;1;-0,625112917795844;41;41;50;-31;50;41;32;26;-30;42;41;31;-41;"easy";"hom";"s";25;30;-20;1;41;0;379,141;4;-0,0698584763625419;"disc";"neutr";"0"
"520";318;0,211303562310986;0;-0,291779584462511;-50;50;-50;-50;-50;-50;50;-1;-50;0;28;-50;-45;"hard";"clim";"ns";-29;25;3;1;4;0;108,5;1;0,0412526347485692;"conc";"disc";"1"
"521";318;0,211303562310986;0;-0,291779584462511;-50;50;-50;-50;-50;-50;50;-1;-50;0;28;-50;-45;"hard";"gmo";"ns";4;4;3;2;33;1;66,05;1;0,0412526347485692;"conc";"disc";"1"
